matchup_index,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,batter,pitcher,bat_handR,pitch_type
534,68.515175,103.3418,31.360027,150.17468,-72.335655,122.08371,-20.814034,153.19183,-124.35571,262.66852,14.598197,334.57266,139.8108,251.2691,668715,661403,1,FC
535,75.8107,101.74346,43.12695,145.14671,-68.334206,126.49573,-14.6860695,154.35797,-132.08508,253.69371,-3.1786149,332.81107,129.19847,258.9721,682829,663986,0,FS
536,61.763996,103.59598,18.797125,153.6218,-73.129555,121.13884,-36.230354,148.32005,-134.52892,264.7184,-0.074389055,331.45908,126.83062,247.3251,680574,663986,1,SL
537,72.87788,102.55865,38.59252,147.30792,-67.481865,127.36701,-20.313084,153.3029,-123.548134,258.83044,8.5552845,328.72012,138.02985,250.18694,571912,663986,1,FF
538,77.7084,101.084366,46.88144,143.12646,-70.078995,124.63996,-15.456615,154.23416,-142.0061,257.0509,-14.512322,342.01755,123.122086,269.56567,666181,660853,0,FF
539,65.64539,103.5897,23.49587,152.54858,-76.28833,117.113525,-34.07344,149.1792,-128.27907,259.96368,-0.81033486,331.1389,131.83685,255.17876,682829,671106,1,CH
540,71.3673,102.88651,31.910332,149.98035,-72.218315,122.22128,-23.37991,152.57812,-132.21681,266.1685,-5.546626,334.52847,136.02057,251.1966,663886,671106,1,FF
541,64.54307,103.62981,27.139166,151.54102,-76.144745,117.306496,-35.45816,148.63467,-135.1386,258.64075,-1.7054675,330.879,125.88542,242.08746,656413,671106,1,FF
542,63.710697,103.63994,15.154327,154.28351,-80.01333,111.71394,-44.74221,144.30414,-142.73372,255.89847,-11.410576,325.87656,121.052895,255.81017,592656,671106,1,ST
543,66.757034,103.51836,15.566271,154.216,-78.40479,114.14409,-36.932148,148.02724,-138.1695,245.85104,0.59770006,329.06378,122.02242,243.91762,621028,671106,1,ST
544,69.812836,103.16082,34.92191,148.84851,-66.648026,128.19815,-15.800067,154.17688,-121.48788,254.61879,7.86946,325.72998,128.41217,255.99629,623912,547184,1,SI
545,77.05405,101.32373,42.321407,145.55234,-63.39992,131.2492,-6.265236,155.29318,-124.13734,266.8815,11.170142,341.24973,142.90262,254.43463,678545,676440,1,FF
546,68.35031,103.36169,30.350227,150.52145,-70.5433,124.12896,-23.837126,152.46082,-125.50469,261.8641,11.292357,330.34543,138.11949,250.86415,678554,676440,1,FF
547,63.80124,103.63968,23.779045,152.47585,-78.79369,113.57121,-40.684616,146.34732,-143.53734,260.29355,-10.923716,336.68036,123.70252,266.0163,668227,676440,1,CH
548,64.90854,103.61988,15.883839,154.16272,-76.983315,116.164795,-42.365337,145.53046,-132.39969,271.1115,-0.8851462,330.53134,124.384,255.76968,542194,676440,1,SL
549,75.67906,101.78526,37.478813,147.79456,-65.5359,129.27533,-14.940445,154.31781,-129.78273,267.84232,8.2613125,333.50803,149.39043,251.17769,623912,676440,1,FF
550,68.80025,103.305756,30.479948,150.47763,-72.26428,122.16745,-28.577515,151.09982,-125.804146,264.1852,5.943188,335.55582,132.16396,251.56519,678545,676440,1,SL
551,75.924286,101.707,38.812466,147.20981,-71.003136,123.61542,-26.50846,151.72665,-130.69499,260.7524,-0.55383885,331.81082,139.17195,254.51006,666139,676440,0,CU
552,73.32391,102.45007,35.23462,148.72427,-71.3748,123.19479,-25.019491,152.1462,-132.46532,257.59558,-8.373949,335.29477,130.11743,260.54642,670042,676440,0,FF
553,66.72986,103.52048,14.1883135,154.43451,-77.36447,115.63383,-41.85866,145.78102,-134.30403,264.38452,-6.162314,335.45712,128.52345,258.2264,668227,676440,1,SL
554,73.45692,102.41664,36.30919,148.28749,-70.686806,123.9695,-21.445057,153.04788,-132.44067,263.10892,-4.2070475,338.50598,128.6114,263.18277,664040,676440,0,FF
555,67.005226,103.49819,20.840313,153.18593,-73.70041,120.443726,-33.672337,149.33228,-130.34332,265.5027,5.895738,334.91022,131.95605,251.61925,650490,676440,1,SL
556,75.84128,101.73369,44.098095,144.64487,-68.69314,126.12205,-17.666637,153.84286,-133.03494,247.58554,-5.719825,325.50024,127.795235,255.43837,666139,661403,0,FC
557,66.909805,103.506134,23.55368,152.53381,-72.19795,122.24509,-35.394688,148.66017,-125.54035,259.2016,10.002273,338.44778,137.06247,256.72424,668227,660853,1,FF
558,72.3167,102.6876,35.910286,148.45142,-74.3168,119.67781,-19.42135,153.4936,-135.11931,266.54996,-4.7814817,344.10516,128.19148,266.03595,664040,660853,0,FF
559,74.58009,102.11485,43.39876,145.00768,-63.253704,131.37997,-5.792442,155.32324,-121.09497,261.70502,14.974483,337.7525,143.87917,252.12794,650490,668909,1,FF
560,71.454796,102.86919,31.168724,150.24136,-68.343704,126.4859,-24.215527,152.36191,-125.729225,266.89133,17.03709,335.23117,144.3791,250.38866,650907,668909,1,FF
561,68.829506,103.301926,24.376509,152.3193,-69.55193,125.21111,-23.907036,152.44266,-132.76361,264.23947,8.796729,331.83304,140.47026,254.26839,642350,668909,1,FF
562,73.14901,102.4933,33.17005,149.52106,-68.726395,126.08723,-20.831202,153.18797,-140.42995,257.18616,-12.834622,336.69406,130.02351,263.91202,670042,668909,0,FF
563,75.317116,101.89761,38.718464,147.25183,-69.75086,124.99664,-18.767805,153.62772,-130.28871,251.12703,-2.7459412,332.1109,125.04833,260.59964,677551,668909,0,CH
564,66.45106,103.54109,19.751778,153.42398,-73.41036,120.79858,-35.32373,148.68863,-125.12691,268.86972,0.581453,334.0555,135.39374,260.06357,650490,547184,1,SL
565,56.9442,103.07559,2.3963988,155.46976,-79.4412,112.597,-47.379295,142.84198,-135.13286,272.1237,2.1494794,334.47348,126.24596,255.55588,542194,547184,1,SL
566,79.71916,100.26595,49.932194,141.3194,-70.4564,124.22516,-13.206662,154.57755,-138.5167,255.75426,0.2210377,334.19827,129.95454,266.27863,666139,547184,0,SL
567,69.10466,103.26495,25.231644,152.08801,-76.49442,116.83475,-36.584164,148.17325,-135.40509,268.07117,0.43135056,343.8409,135.78067,261.14365,668227,675540,1,SL
568,60.838425,103.541756,12.333516,154.69598,-75.52815,118.123764,-42.32058,145.55273,-128.79167,263.27805,0.23233983,332.07074,124.4402,255.91211,542194,675540,1,SL
569,68.687325,103.32027,26.776407,151.64836,-70.03627,124.68662,-20.979027,153.15463,-123.165504,264.44363,9.131223,343.65228,139.52504,261.24588,623912,675540,1,FF
